hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
City Hotel,0,18,2017,August,32,7,1,3,2,0,0,BB,DNK,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,180,0,2,Check-Out,11/08/2017
City Hotel,0,116,2017,May,19,11,0,3,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,,0,Transient,120,0,1,Check-Out,14/05/2017
City Hotel,1,50,2017,August,34,25,0,2,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,140,0,2,Canceled,13/07/2017
City Hotel,0,184,2016,July,29,11,1,0,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,96.3,0,1,Check-Out,12/07/2016
City Hotel,0,33,2016,April,16,16,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,103.05,0,1,Check-Out,20/04/2016
City Hotel,0,1,2015,September,39,21,1,1,2,0,0,BB,ITA,Direct,Direct,0,0,0,A,A,1,No Deposit,,,0,Transient,133,0,0,Check-Out,23/09/2015
City Hotel,0,263,2015,September,39,21,1,0,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,21,,0,Transient-Party,67,0,0,Check-Out,22/09/2015
City Hotel,0,2,2016,January,5,27,0,1,1,0,0,BB,PRT,Complementary,Direct,0,0,0,A,D,0,No Deposit,,45,0,Transient-Party,0,0,0,Check-Out,28/01/2016
City Hotel,1,48,2017,June,24,17,2,5,2,2,0,BB,ROU,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,,0,Transient,250,0,0,Canceled,05/05/2017
City Hotel,0,1,2016,October,44,24,1,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,130.5,0,0,Check-Out,25/10/2016
City Hotel,0,90,2017,July,28,9,2,0,2,0,0,BB,GBR,Direct,Direct,0,0,0,E,D,0,No Deposit,14,,0,Transient,175,0,3,Check-Out,11/07/2017
City Hotel,1,126,2016,April,16,14,0,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,,39,Transient,65,0,0,Canceled,18/01/2016
City Hotel,1,103,2016,June,24,11,1,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,126.9,0,0,Canceled,30/03/2016
City Hotel,0,0,2015,December,53,29,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,14,,0,Transient,115,0,0,Check-Out,30/12/2015
City Hotel,1,350,2016,June,25,17,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,29,,0,Transient,140,0,0,Canceled,11/08/2015
City Hotel,0,47,2015,September,39,23,0,2,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Contract,94.5,0,1,Check-Out,25/09/2015
City Hotel,1,37,2017,March,11,15,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,378,,0,Transient,110,0,0,Canceled,06/02/2017
City Hotel,1,121,2016,June,26,24,1,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,3,,0,Transient,90,0,0,Canceled,03/05/2016
City Hotel,1,87,2017,August,32,11,1,2,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,145,0,1,Canceled,28/06/2017
City Hotel,1,247,2016,June,24,6,1,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,,0,Transient-Party,109,0,0,Canceled,02/06/2016
City Hotel,0,53,2017,June,25,18,2,1,1,0,0,BB,POL,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,,0,Transient,150,0,2,Check-Out,21/06/2017
City Hotel,1,359,2015,October,42,11,2,0,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,,0,Transient,60,0,0,Canceled,30/01/2015
City Hotel,1,197,2016,August,33,9,0,4,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,108.45,0,1,Canceled,02/06/2016
City Hotel,0,160,2016,August,33,7,2,0,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27,,0,Transient-Party,72.25,0,1,Check-Out,09/08/2016
City Hotel,1,65,2016,August,34,20,1,1,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,152.1,0,0,Canceled,15/07/2016
City Hotel,1,102,2016,October,45,30,2,2,2,0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,79.65,0,0,Canceled,09/08/2016
City Hotel,1,9,2017,February,6,10,2,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,91.8,0,0,Canceled,02/02/2017
City Hotel,1,265,2015,July,28,9,0,2,2,0,0,BB,PRT,Groups,TA/TO,1,1,0,A,A,0,No Deposit,1,,0,Transient-Party,62.8,0,0,Canceled,17/10/2014
City Hotel,1,308,2017,August,33,15,0,4,0,2,0,BB,ITA,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9,,0,Transient,96.25,0,0,Canceled,20/01/2017
City Hotel,1,46,2016,November,48,22,0,4,2,0,0,SC,ROU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,74.8,0,1,Canceled,09/10/2016
City Hotel,0,194,2017,April,13,1,1,1,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,,0,Transient,75,0,0,Check-Out,03/04/2017
City Hotel,1,251,2016,March,13,22,0,3,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,29,,93,Transient,90,0,0,Canceled,16/10/2015
City Hotel,0,6,2015,October,43,18,2,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,,0,Transient,97.02,0,1,Check-Out,22/10/2015
City Hotel,0,89,2017,April,16,19,0,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,135,0,0,Check-Out,22/04/2017
City Hotel,0,16,2017,June,25,22,1,3,2,1,0,BB,KEN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,200,0,2,Check-Out,26/06/2017
City Hotel,0,20,2017,July,30,25,0,2,2,0,0,BB,CHN,Direct,Direct,0,0,0,A,A,1,No Deposit,14,,0,Transient,150,0,1,Check-Out,27/07/2017
City Hotel,1,73,2016,April,15,7,0,2,1,0,0,BB,ARG,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,90.9,0,0,Canceled,08/02/2016
City Hotel,0,126,2017,January,5,31,0,4,3,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,119,0,2,Check-Out,04/02/2017
City Hotel,0,4,2016,February,8,14,2,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,2,A,A,1,No Deposit,,40,0,Transient-Party,68,0,0,Check-Out,17/02/2016
City Hotel,1,231,2016,December,49,2,1,2,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,78.3,0,2,Canceled,10/11/2016
City Hotel,1,341,2015,September,39,23,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,,0,Transient-Party,62,0,0,Canceled,02/07/2015
City Hotel,1,135,2017,April,16,21,1,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,3,,0,Transient,90,0,0,Canceled,07/12/2016
City Hotel,0,10,2017,August,33,18,0,1,2,1,0,BB,USA,Direct,Direct,0,0,0,F,F,0,No Deposit,14,,0,Transient,260,0,0,Check-Out,19/08/2017
City Hotel,0,71,2016,June,25,17,0,2,2,0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,168,,0,Transient,80.75,0,0,Check-Out,19/06/2016
City Hotel,0,3,2016,February,10,29,1,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,E,E,1,No Deposit,,51,0,Transient-Party,107,0,0,Check-Out,03/03/2016
City Hotel,1,102,2017,June,26,30,1,2,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,,0,Transient,112,0,1,Canceled,16/04/2017
City Hotel,1,126,2016,August,32,3,0,1,2,0,0,HB,ISR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,139.5,0,0,Canceled,19/07/2016
City Hotel,0,16,2016,March,11,11,0,1,1,0,0,BB,PRT,Corporate,TA/TO,0,0,0,A,D,1,No Deposit,,215,0,Transient-Party,75,0,0,Check-Out,12/03/2016
City Hotel,1,112,2017,June,24,15,2,4,2,2,0,BB,BGD,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,,0,Transient,225,0,0,Canceled,23/02/2017
City Hotel,0,74,2016,July,29,13,0,4,3,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,137.7,0,3,Check-Out,17/07/2016
City Hotel,0,93,2016,June,27,26,1,0,2,0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,85.5,0,1,Check-Out,27/06/2016
City Hotel,1,40,2015,October,41,5,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Contract,94.5,0,2,Canceled,17/09/2015
City Hotel,1,50,2016,March,14,31,1,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,,0,Transient-Party,65,0,0,Canceled,11/03/2016
City Hotel,0,0,2016,August,33,10,0,1,2,0,0,SC,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,14,,0,Transient,158,0,1,Check-Out,11/08/2016
City Hotel,0,106,2017,March,10,9,0,3,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,97.2,0,1,Check-Out,12/03/2017
City Hotel,0,95,2016,April,17,17,2,1,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,90.3,0,1,Check-Out,20/04/2016
City Hotel,0,51,2015,November,45,4,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Contract,102.6,0,1,Check-Out,06/11/2015
City Hotel,0,101,2016,April,18,26,0,1,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,35,,0,Transient-Party,98,0,0,Check-Out,27/04/2016
City Hotel,0,47,2016,November,45,1,0,4,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,91.8,0,2,Check-Out,05/11/2016
City Hotel,1,57,2016,April,14,1,1,2,2,0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient-Party,81.9,0,0,No-Show,01/04/2016
City Hotel,0,1,2016,August,32,1,1,1,2,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,89,,0,Transient,71.65,0,0,Check-Out,03/08/2016
City Hotel,0,3,2016,August,35,22,1,1,2,0,0,BB,CHN,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,100,0,0,Check-Out,24/08/2016
City Hotel,1,199,2016,August,32,3,2,5,2,0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14,,0,Transient,80.75,0,2,Canceled,01/08/2016
City Hotel,1,323,2015,September,36,5,1,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,,0,Transient-Party,62,0,0,Canceled,02/07/2015
City Hotel,1,81,2017,April,16,20,1,3,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,135,0,0,Canceled,20/02/2017
City Hotel,1,171,2017,April,17,29,2,3,2,0,0,BB,RUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,117,0,1,Canceled,12/12/2016
City Hotel,1,26,2017,May,21,22,1,0,1,0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,160,0,1,Canceled,26/04/2017
City Hotel,1,186,2017,April,17,28,1,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,130.5,0,1,Canceled,10/04/2017
City Hotel,1,111,2017,March,12,24,1,2,2,0,0,BB,POL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,106.2,0,1,Canceled,05/12/2016
City Hotel,0,1,2015,October,42,14,0,1,1,0,0,SC,MEX,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Contract,114,0,1,Check-Out,15/10/2015
City Hotel,1,192,2015,September,39,25,2,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,,0,Transient-Party,19.15,0,0,Canceled,13/08/2015
City Hotel,0,108,2016,December,53,25,2,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,104,0,2,Check-Out,29/12/2016
City Hotel,0,20,2016,May,23,30,1,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,132.67,0,1,Check-Out,02/06/2016
City Hotel,0,21,2016,September,38,12,1,0,2,0,0,SC,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,89,0,2,Check-Out,13/09/2016
City Hotel,0,20,2016,August,33,10,0,2,2,2,0,BB,ISR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,,0,Transient,231,0,1,Check-Out,12/08/2016
City Hotel,1,18,2016,June,25,17,0,2,2,0,0,BB,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,150,0,0,Canceled,05/06/2016
City Hotel,1,254,2017,May,19,12,0,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,139.5,0,0,Canceled,03/09/2016
City Hotel,0,19,2016,October,41,3,1,2,1,0,0,BB,FRA,Corporate,Corporate,1,1,5,A,A,0,No Deposit,,91,0,Transient,95,0,0,Check-Out,06/10/2016
City Hotel,1,304,2015,August,34,17,1,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,,0,Transient-Party,62,0,0,Canceled,02/07/2015
City Hotel,1,17,2016,November,47,17,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,40,0,Transient,67,0,0,Canceled,15/11/2016
City Hotel,0,0,2015,August,32,8,1,1,2,0,0,BB,BRA,Direct,Direct,0,0,0,D,D,1,No Deposit,,,0,Transient,100,0,0,Check-Out,10/08/2015
City Hotel,0,186,2017,July,31,30,2,3,2,0,0,SC,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28,,0,Transient,71.1,0,0,Check-Out,04/08/2017
City Hotel,0,215,2016,November,48,21,1,1,2,0,0,BB,NOR,Groups,Corporate,0,0,0,A,A,0,No Deposit,,233,0,Transient,85,0,0,Check-Out,23/11/2016
City Hotel,0,53,2016,March,12,15,2,5,1,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient-Party,83.92,1,1,Check-Out,22/03/2016
City Hotel,0,129,2016,July,28,4,1,0,1,0,0,BB,PRT,Corporate,Corporate,0,0,24,E,E,1,No Deposit,,51,0,Transient,106,0,0,Check-Out,05/07/2016
City Hotel,0,76,2016,December,49,3,2,1,2,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,,0,Transient,79.2,0,1,Check-Out,06/12/2016
City Hotel,1,313,2015,August,35,26,0,2,1,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,,0,Transient-Party,60,0,0,Canceled,02/07/2015
City Hotel,0,35,2016,December,52,19,1,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85,,0,Transient,63.75,0,0,Check-Out,23/12/2016
City Hotel,1,148,2017,February,6,5,2,5,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,9,,0,Transient,91.6,0,2,Canceled,12/09/2016
City Hotel,1,60,2016,March,11,10,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,8,,0,Transient,87.3,0,0,Canceled,24/01/2016
City Hotel,0,50,2016,November,46,12,2,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,85.75,0,0,Check-Out,16/11/2016
City Hotel,1,42,2016,March,13,20,2,2,2,1,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,113.6,0,0,Canceled,08/02/2016
City Hotel,0,18,2016,January,2,9,2,2,2,0,0,BB,POL,Direct,Direct,0,0,0,D,D,0,No Deposit,14,,0,Transient,93,0,1,Check-Out,13/01/2016
City Hotel,0,298,2017,June,22,2,2,2,2,0,0,BB,POL,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,,0,Transient,109.8,0,1,Check-Out,06/06/2017
City Hotel,1,241,2017,March,10,9,0,3,1,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,84.6,0,0,Canceled,21/11/2016
City Hotel,1,62,2017,May,22,31,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,,,7,Transient,135,0,0,Canceled,06/04/2017
City Hotel,1,136,2017,March,12,21,0,3,2,0,0,BB,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,93.6,0,1,Canceled,11/02/2017
City Hotel,0,12,2016,May,19,2,1,0,2,0,1,BB,ESP,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,,0,Transient,141,0,2,Check-Out,03/05/2016
City Hotel,1,200,2017,June,26,29,0,2,2,0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,99,0,0,Canceled,11/12/2016
City Hotel,1,27,2017,July,28,9,2,2,2,0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,130,0,1,Canceled,13/06/2017
City Hotel,1,186,2017,May,22,30,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,19,,0,Transient,130,0,0,Canceled,25/11/2016
City Hotel,0,69,2015,October,44,25,2,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37,,58,Transient-Party,85.67,0,0,Check-Out,28/10/2015
City Hotel,1,211,2017,July,30,27,0,2,3,0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,112.5,0,0,Canceled,29/12/2016
City Hotel,0,302,2016,August,32,2,2,8,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,7,,0,Transient,65.6,0,1,Check-Out,12/08/2016
City Hotel,0,1,2015,October,42,14,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,114,0,0,Check-Out,15/10/2015
City Hotel,0,2,2015,October,42,12,1,2,1,0,0,BB,PRT,Complementary,TA/TO,0,0,0,A,A,0,No Deposit,,46,0,Transient,0,0,0,Check-Out,15/10/2015
City Hotel,0,0,2016,July,30,22,0,2,2,0,1,BB,PRT,Complementary,Direct,0,0,0,E,E,2,No Deposit,,,0,Transient,0,1,2,Check-Out,24/07/2016
City Hotel,1,358,2015,October,41,10,1,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,,0,Transient,62,0,0,Canceled,23/07/2015
City Hotel,0,107,2016,October,41,3,1,3,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85,,0,Transient,80.75,0,0,Check-Out,07/10/2016
City Hotel,1,175,2017,May,20,19,0,1,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,44,,0,Transient,90,0,0,Canceled,25/11/2016
City Hotel,0,213,2016,September,37,8,0,3,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7,,0,Transient,117.11,0,1,Check-Out,11/09/2016
City Hotel,0,476,2017,July,28,15,2,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,229,,0,Transient-Party,0,0,0,Check-Out,18/07/2017
City Hotel,0,98,2017,May,18,5,1,2,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,135,0,0,Check-Out,08/05/2017
City Hotel,1,131,2016,October,42,15,2,1,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,132.3,0,0,Canceled,31/07/2016
City Hotel,1,320,2017,June,24,15,0,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,6,,0,Transient,90,0,0,Canceled,12/01/2017
City Hotel,1,608,2017,March,10,9,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,,0,Transient,62,0,0,Canceled,21/10/2015
City Hotel,0,1,2016,October,42,13,0,1,2,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,120,0,2,Check-Out,14/10/2016
City Hotel,1,317,2016,September,37,9,1,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,58,,56,Transient,90,0,0,Canceled,23/12/2015
City Hotel,1,129,2017,January,2,8,2,1,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,D,D,0,Non Refund,,,0,Transient,67,0,0,Canceled,21/10/2016
City Hotel,1,60,2016,March,13,20,2,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,3,,0,Transient,75,0,0,Canceled,22/01/2016
City Hotel,0,40,2016,April,17,22,1,2,2,1,0,BB,ESP,Direct,Direct,0,0,0,D,D,0,No Deposit,14,,0,Transient,128.4,0,0,Check-Out,25/04/2016
City Hotel,0,25,2016,February,8,16,0,2,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,,0,Transient,66.22,0,1,Check-Out,18/02/2016
City Hotel,1,40,2016,January,2,6,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,D,D,0,No Deposit,3,,0,Transient,60,0,1,Canceled,30/11/2015
City Hotel,0,346,2016,September,38,13,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,,0,Transient-Party,115,0,1,Check-Out,15/09/2016
City Hotel,0,103,2017,August,35,29,0,5,1,0,0,BB,CHN,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9,,0,Transient,153.6,0,0,Check-Out,03/09/2017
City Hotel,0,116,2016,September,40,25,2,3,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,,0,Transient,125.1,0,2,Check-Out,30/09/2016
City Hotel,1,50,2015,August,35,25,0,4,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,,0,Transient-Party,62,0,0,Canceled,06/08/2015
City Hotel,0,100,2016,April,17,17,2,2,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27,,0,Transient-Party,80.75,0,1,Check-Out,21/04/2016
City Hotel,0,335,2016,October,42,13,0,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,56,,0,Transient-Party,90,0,1,Check-Out,16/10/2016
City Hotel,0,0,2016,September,39,21,1,4,2,0,0,BB,PRT,Complementary,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,0,1,1,Check-Out,26/09/2016
City Hotel,0,48,2017,February,8,22,0,2,1,0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,65,0,1,Check-Out,24/02/2017
City Hotel,0,74,2015,September,38,18,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,B,0,No Deposit,6,,0,Transient-Party,109,0,0,Check-Out,20/09/2015
City Hotel,0,4,2016,June,23,2,1,3,2,0,0,BB,ISR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,128.59,0,1,Check-Out,06/06/2016
City Hotel,0,10,2016,June,27,30,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,151,0,1,Check-Out,04/07/2016
City Hotel,0,74,2015,September,38,18,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,,0,Transient-Party,109,0,0,Check-Out,20/09/2015
City Hotel,0,300,2017,August,31,4,1,2,3,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,83,,0,Transient,98.28,0,2,Check-Out,07/08/2017
City Hotel,1,335,2015,September,38,17,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,5,,0,Transient,85,0,0,Canceled,14/05/2015
City Hotel,0,21,2017,June,22,3,0,1,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9,,0,Transient,209,0,2,Check-Out,04/06/2017
City Hotel,0,28,2017,January,4,24,0,5,2,0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,67.58,0,1,Check-Out,29/01/2017
City Hotel,1,41,2016,October,41,3,1,2,1,0,0,BB,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,105.3,0,0,Canceled,28/09/2016
City Hotel,0,217,2017,August,32,8,0,4,2,2,0,HB,DEU,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,83,,0,Transient,228,0,0,Check-Out,12/08/2017
City Hotel,0,0,2015,November,47,15,1,0,1,0,0,BB,CHL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,,0,Transient,74.69,0,0,Check-Out,16/11/2015
City Hotel,1,139,2017,August,31,5,2,5,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,139.5,0,0,Canceled,20/03/2017
City Hotel,0,27,2016,September,39,20,0,1,3,0,0,BB,BRA,Direct,Direct,0,0,0,A,A,2,No Deposit,,,0,Transient-Party,125,0,0,Check-Out,21/09/2016
City Hotel,0,162,2016,July,28,5,0,4,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,99.45,0,1,Check-Out,09/07/2016
City Hotel,1,113,2016,May,23,31,0,3,1,0,0,BB,PRT,Corporate,TA/TO,0,0,0,A,A,0,Non Refund,,202,0,Transient,100,0,0,Canceled,11/04/2016
